similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no
0.9223,86.50,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26MAY01,"When will Fannie Mae officially announce an IPO? — Before May 1, 2026",4.0,,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.8716,86.50,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 6.5¢,KXWCGOALLEADER-26-LMES,Will Lionel Messi lead FIFA World Cup in Goals for the 2026 World Cup Full Tournament? — Lionel Messi,7.0,95.0,0x160dbfb768f10eedc79d21400546975778e2d0f1ae7f53777a1edabd5baecf81,Will Lionel Messi play in the 2026 FIFA World Cup?,93.5,6.5
0.8521,86.50,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 11.5¢,KXBTCD-26MAR1317-T79499.99,"Bitcoin price  on Mar 13, 2026? — $79,500 or above",2.0,,0xf4c3dfd126a6e3781ffa8c443b9ff59a892c36dacb898b9dfaf0eda592467b44,"Will the price of Bitcoin be above $62,000 on March 13?",88.5,11.5
0.8393,86.50,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 10.5¢,KXBTCD-26MAR0917-T72499.99,"Bitcoin price  on Mar 9, 2026? — $72,500 or above",3.0,99.0,0x1e9868469a6c2205d1935b5313a993a60015908763a17248098a43bc4ac25d16,"Will the price of Bitcoin be above $66,000 on March 9?",89.5,10.5
0.8339,86.50,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 11.5¢,KXCLOSESTSENATE-27JAN03-MN,Will Minnesota have the smallest margin of victory in 2026 United States Senate elections? — Minnesota,2.0,99.0,0x44b642636473fb07f0c2319a1d25729a36134969076ffdbb8979cbfdda612b14,Will the Democrats win the Minnesota Senate race in 2026?,88.5,11.5
0.8260,86.50,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 10.5¢,KXBTC-26MAR0906-B66125,"Bitcoin price range  on Mar 9, 2026? — $66,000 to 66,249.99",3.0,,0x1e9868469a6c2205d1935b5313a993a60015908763a17248098a43bc4ac25d16,"Will the price of Bitcoin be above $66,000 on March 9?",89.5,10.5
0.8409,86.30,NO on Kalshi @ 9.0¢  +  YES on Polymarket @ 4.7¢,KXCPIYOY-26MAR-T2.7,Will the rate of CPI inflation be above 2.7% for the year ending in March 2026? — Above 2.7%,98.0,9.0,0x8018480ae01e45888bbe48c9caa95ad978b5989274707ed4e11a21fd092a52c7,Will annual inflation increase by 2.7% in March?,4.7,95.3
0.8525,86.15,YES on Kalshi @ 12.0¢  +  NO on Polymarket @ 1.8¢,KXBUNDESLIGARELEGATION-26-BMU,Will Bayern Munich be Relegated from Bundesliga in 2025-26 Season? — Bayern Munich,12.0,,0xf2a4a7765e2f05824fce5cd598c6c4a636a5aadc12607c05527b340f161fd2f9,Will Bayern Munich win the 2025–26 Bundesliga?,98.15,1.8499999999999999
0.8542,86.00,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 12.0¢,KXOSCARSCORE-26-HAM,Will Hamnet win Best Music (Original Score) at the Oscars? — Hamnet,2.0,99.0,0x354876b16b0e2c35b6b3f154d16455b459c1d39984dbedab0877b7fc0c2e85bf,"Will ""Hamnet"" win exactly 1 award at the Oscars?",88.0,12.0
0.8721,85.90,NO on Kalshi @ 3.0¢  +  YES on Polymarket @ 11.1¢,KXMARMAD1SEED-26-ARIZ,Will Arizona be a 2026 Men's March Madness 1 seed? — Arizona,,3.0,0x98aa2f28e0610fa97d787c6e9875e37160cec1f4219dbdf86a3111616e8b700d,Will Arizona win the 2026 NCAA Tournament?,11.1,88.9
0.8706,85.90,NO on Kalshi @ 8.0¢  +  YES on Polymarket @ 6.1¢,KXNHLPLAYOFF-26-VGK,Will the Vegas Golden Knights be one of the 2025-26 Pro Hockey Playoff Qualifiers? — Vegas Golden Knights,94.0,8.0,0x89389a6b1439856a8d366234c795d72865c927a1aa3cf9d4cc04a3a400defde1,Will the Vegas Golden Knights win the 2026 NHL Stanley Cup?,6.1,93.89999999999999
0.9209,85.50,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26JUN01,"When will Fannie Mae officially announce an IPO? — Before Jun 1, 2026",5.0,,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.8479,85.50,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 11.5¢,KXBTCD-26MAR1317-T78999.99,"Bitcoin price  on Mar 13, 2026? — $79,000 or above",3.0,,0xf4c3dfd126a6e3781ffa8c443b9ff59a892c36dacb898b9dfaf0eda592467b44,"Will the price of Bitcoin be above $62,000 on March 13?",88.5,11.5
0.8352,85.50,NO on Kalshi @ 11.0¢  +  YES on Polymarket @ 3.5¢,KXNBADRAFTTOP-26-5-CWIL,Pro basketball top 5 draft picks in 2026? — Caleb Wilson,95.0,11.0,0xe28c0e484cd0707449bb2159b48c59f54cee9990525557dba6247948d19437ed,Will Caleb Wilson be the first pick in the 2026 NBA draft?,3.5000000000000004,96.5
0.8614,85.35,NO on Kalshi @ 8.0¢  +  YES on Polymarket @ 6.7¢,KXNHLPLAYOFF-26-BUF,Will the Buffalo Sabres be one of the 2025-26 Pro Hockey Playoff Qualifiers? — Buffalo Sabres,99.0,8.0,0xbefea6668e49e328db4d5c792bc15cea309bbc06101dfd6ced1e0556ad3ea301,Will the Buffalo Sabres win the 2026 NHL Stanley Cup?,6.65,93.35
0.9026,85.00,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 7.0¢,KXSPACEXCOUNT-26MARB-18,How many launches will SpaceX have in March? — Above 18,8.0,94.0,0xba2e4763071c31f4109f1fb7ffdfe68c2efb087961f2911e9e84b518bc897540,Will SpaceX have 12 or more launches in March?,93.0,7.000000000000001
0.9010,84.90,NO on Kalshi @ 9.0¢  +  YES on Polymarket @ 6.1¢,KXCLAUDE5-27,Will Anthropic release Claude 5 before Jan 2027? — Before 2027,97.0,9.0,0x2821de9fbe90c422cb220dad69fe44dfdea8fdf8fb779e562b44be6db8c1daff,"Will Claude 5 be released by March 31, 2026?",6.1,93.89999999999999
0.8591,84.65,NO on Kalshi @ 13.0¢  +  YES on Polymarket @ 2.4¢,KXNHLPLAYOFF-26-UTA,Will the Utah Mammoth be one of the 2025-26 Pro Hockey Playoff Qualifiers? — Utah Mammoth,92.0,13.0,0xfdc1041ba84bfd8f741eee0bdafce8b1887626c83afd017d18ee9b1f77008b9f,Will the Utah Mammoth win the 2026 NHL Stanley Cup?,2.35,97.65
0.9341,84.55,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 6.5¢,KXSTRIPEIPO-26OCT01,"When will Stripe IPO? — Before Oct 1, 2026",9.0,96.0,0xe478b515162e00d4b682e2e480e847487f5e824bbc5c7c1d4587ee68bcb4befe,"Will Stripe not IPO by June 30, 2026?",93.55,6.45
0.9209,84.50,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26JUL01,"When will Fannie Mae officially announce an IPO? — Before Jul 1, 2026",6.0,,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.9173,84.50,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26AUG01,"When will Fannie Mae officially announce an IPO? — Before Aug 1, 2026",6.0,,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.8237,84.50,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 11.5¢,KXBTC-26MAR1317-B62250,"Bitcoin price range  on Mar 13, 2026? — $62,000 to 62,499.99",4.0,,0xf4c3dfd126a6e3781ffa8c443b9ff59a892c36dacb898b9dfaf0eda592467b44,"Will the price of Bitcoin be above $62,000 on March 13?",88.5,11.5
0.8230,84.50,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 8.5¢,KXTXHOUSEDEMSEATS-26NOV03-E13,Will Democrats win exactly 13 seats in 2026 U.S. House of Representatives elections in Texas? — 13,7.0,99.0,0x4482da6539426799a135e01150a04162644492a1d1a9e631d613ca0c75ae11e0,Will the Republican Party win the TX-13 House seat?,91.5,8.5
0.8756,84.05,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 14.9¢,KXARCTICICEMAX-26APR01-T14.0,"Will the extent of the arctic sea ice be above 14.0 million square km between December 18, 2025 and April 01, 2026? — Above 14.0 million sq km",,1.0,0xc78b297583d230d0e5d32c37528160c927de662fcb50ce37348d6716f9baa022,Will the maximum Arctic sea ice extent this winter be between 14.4m & 14.6m square kilometers?,14.95,85.05
0.8738,84.05,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 14.9¢,KXARCTICICEMAX-26APR01-T14.1,"Will the extent of the arctic sea ice be above 14.1 million square km between December 18, 2025 and April 01, 2026? — Above 14.1 million sq km",,1.0,0xc78b297583d230d0e5d32c37528160c927de662fcb50ce37348d6716f9baa022,Will the maximum Arctic sea ice extent this winter be between 14.4m & 14.6m square kilometers?,14.95,85.05
0.8691,83.60,NO on Kalshi @ 14.0¢  +  YES on Polymarket @ 2.4¢,KXFED-27JAN-T1.50,"Will the upper bound of the federal funds rate be above 1.50% following the Fed's Jan 27, 2027 meeting? — Above 1.50%",95.0,14.0,0x857a2ae8088bc256184d6684adfdc7832d072e526c1e8f0d218c1160770c20e9,Will the upper bound of the target federal funds rate be ≤1.0% at the end of 2026?,2.4,97.6
0.9330,83.55,YES on Kalshi @ 10.0¢  +  NO on Polymarket @ 6.5¢,KXSTRIPEIPO-26NOV01,"When will Stripe IPO? — Before Nov 1, 2026",10.0,97.0,0xe478b515162e00d4b682e2e480e847487f5e824bbc5c7c1d4587ee68bcb4befe,"Will Stripe not IPO by June 30, 2026?",93.55,6.45
0.9222,83.50,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26OCT01,"When will Fannie Mae officially announce an IPO? — Before Oct 1, 2026",7.0,99.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.9213,83.50,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26DEC01,"When will Fannie Mae officially announce an IPO? — Before Dec 1, 2026",7.0,99.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.9200,83.50,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26NOV01,"When will Fannie Mae officially announce an IPO? — Before Nov 1, 2026",7.0,99.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.9191,83.50,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-26SEP01,"When will Fannie Mae officially announce an IPO? — Before Sep 1, 2026",7.0,99.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.8980,83.40,YES on Kalshi @ 12.0¢  +  NO on Polymarket @ 4.6¢,KXFREDDIE-27MAY01,"When will Freddie Mac officially announce an IPO? — Before May 1, 2027",12.0,97.0,0x88f380941bf0fc1a485dcf07e006e932724d8a37405b9b0f908d8046a65a006e,"Will Freddie Mac not IPO by June 30, 2026?",95.39999999999999,4.6
0.8919,83.40,YES on Kalshi @ 12.0¢  +  NO on Polymarket @ 4.6¢,KXFREDDIE-27APR01,"When will Freddie Mac officially announce an IPO? — Before Apr 1, 2027",12.0,97.0,0x88f380941bf0fc1a485dcf07e006e932724d8a37405b9b0f908d8046a65a006e,"Will Freddie Mac not IPO by June 30, 2026?",95.39999999999999,4.6
0.8600,83.00,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 7.0¢,KXSONGRELEASE-27JAN01-DOJ,Will Doja Cat release a new song 2026? — Doja Cat,,10.0,0xe45c05ece77ebe05f9ad325001ac226cb9c862b077030b65286891bef5b4859c,Will Doja Cat have a #1 song on the Billboard Hot 100 in 2026?,7.000000000000001,93.0
0.8285,82.90,NO on Kalshi @ 16.0¢  +  YES on Polymarket @ 1.1¢,KXMARMADROUND-26RO32-NEB,Will Nebraska qualify for the Men's March Madness Round of 32? — Nebraska,90.0,16.0,0x86bf2991a79351b6dd39c2c8d7c9fb1a9223f4a8a3efd53f971003c8ca07a625,Will Nebraska be a number 1 seed in the 2026 NCAA Men’s Basketball March Madness Tournament?,1.0999999999999999,98.9
0.9184,82.50,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-27JAN01,"When will Fannie Mae officially announce an IPO? — Before Jan 1, 2027",8.0,99.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.8927,82.50,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 7.5¢,KXFED-26JUN-T2.75,"Will the upper bound of the federal funds rate be above 2.75% following the Fed's Jun 17, 2026 meeting? — Above 2.75%",98.0,10.0,0x0fe6bc20ffff1a1f3c0b076f2c512fc582fb82be1cf5836b59bbafa17151fb32,Will the upper bound of the target federal funds rate be 2.75% at the end of 2026?,7.5,92.5
0.8733,82.50,NO on Kalshi @ 6.0¢  +  YES on Polymarket @ 11.5¢,KXTORNADO-26MAR-50,Will there be more than 50 tornadoes in March? — Above 50,95.0,6.0,0xa55445cd43f22576d83853ab4a7a22e791db1071b513370d0d07dae6e30b3a7e,Will fewer than 70 tornadoes occur in the United States in March 2026?,11.5,88.5
0.8694,82.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 16.5¢,KXUCL-26-GAL,Will Galatasaray win the Champions League Winner? — Galatasaray,1.0,,0x10a2b6018440a48d06fba6db7fda8c9cd9e372690d92f449f22e5c8e23df72c2,Will Galatasaray win the Süper Lig?,83.5,16.5
0.8302,82.50,NO on Kalshi @ 13.0¢  +  YES on Polymarket @ 4.5¢,KXBRBALLOT-26-RSAN,Will Renan Santos be on the ballot in the next Brazilian presidential election? — Renan Santos,93.0,13.0,0x05297f854d3b757d5e51a1a29c7f225a80b14b2a161d6b7f9a61677da7a80ced,Will Renan Santos win the 2026 Brazilian presidential election?,4.5,95.5
0.9390,82.05,NO on Kalshi @ 16.0¢  +  YES on Polymarket @ 1.9¢,KXYTUBESUBSBEAST-27,"Will MrBeast reach 500 million subscribers this year? — Jan 1, 2027",90.0,16.0,0xabf3ab24c86de2fc7f051f89356518e723039d9ddb1a3a67328894ca5cf54629,Will MrBeast hit 480 Million subscribers by March 31?,1.95,98.05
0.9353,82.00,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 13.0¢,KXHOUSERACE-AZ07-26-R,Will Republican win the House race for AZ-07? — Republican party,5.0,,0xed34d20a0d8a2891ff7a90303d624adde3be08f4fd2d2f140d709a8aa2e47bcd,Will the Republican Party win the AZ-09 House seat?,87.0,13.0
0.8569,81.60,NO on Kalshi @ 16.0¢  +  YES on Polymarket @ 2.4¢,KXFED-27MAR-T1.50,"Will the upper bound of the federal funds rate be above 1.50% following the Fed's Mar 17, 2027 meeting? — Above 1.50%",93.0,16.0,0x857a2ae8088bc256184d6684adfdc7832d072e526c1e8f0d218c1160770c20e9,Will the upper bound of the target federal funds rate be ≤1.0% at the end of 2026?,2.4,97.6
0.9199,81.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 17.5¢,KXNY12D-26-BLAN,Wil Brad Lander be the Democratic nominee for NY-12? — Brad Lander,1.0,,0x3ad92107dbab2fdf45b0ed92dc5a7f721210759a648ae53fe363e26e3f62d29f,Will Brad Lander be the Democratic nominee for NY-10?,82.5,17.5
0.9168,81.50,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-27FEB01,"When will Fannie Mae officially announce an IPO? — Before Feb 1, 2027",9.0,98.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.8501,81.50,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 8.5¢,KXTRADEDEFICIT-27FEB28-T170,Will US trade deficit for 2026 be above 170‎ billion? — Above 170‎ billion,97.0,10.0,0xaaf3bc4e63735b3bfcc7a008e00ce7466a699584a50e92d94cd256a0ced72a7c,Will the 2026 trade deficit be less than 500B?,8.5,91.5
0.8288,81.50,NO on Kalshi @ 5.0¢  +  YES on Polymarket @ 13.5¢,KXSONGRELEASE-27JAN01-FUT,Will Future release a new song 2026? — Future,,5.0,0xf9ab3829eb85b2846f8e4f8d02e3fd035381309c3b5d7a1a04e41e9cba74fd82,Will Future have a #1 song on the Billboard Hot 100 in 2026?,13.5,86.5
0.8385,81.10,NO on Kalshi @ 17.0¢  +  YES on Polymarket @ 1.9¢,KXMARMADROUND-26RO32-ARK,Will Arkansas qualify for the Men's March Madness Round of 32? — Arkansas,89.0,17.0,0x7b1a4868762d8605d883c8655df0f1b9ff9ad09f401a355c9607b1e94e4e0955,Will Arkansas be a number 1 seed in the 2026 NCAA Men’s Basketball March Madness Tournament?,1.9,98.1
0.8685,81.00,NO on Kalshi @ 7.0¢  +  YES on Polymarket @ 12.0¢,KXMULLINCONF-27JAN01,"Will Markwayne Mullin be confirmed as Secretary of Homeland Security before Jan 1, 2027? — Before Jan 1, 2027",94.0,7.0,0xba20e209ead7a94bedf8613c61187b4e19e3bfb0802923020fe3544eff7285de,"Markwayne Mullin confirmed as DHS Secretary by March 31, 2026?",12.0,88.0
0.9654,80.50,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 9.5¢,KXTOKENLAUNCH-27JAN01-OPEN,"Will OpenSea launch a token before Jan 1, 2027? — OpenSea",92.0,10.0,0xaf3a1430b16829f84ebf072067e68e692b4352f8a7ce65e46634fd0545bb934a,"Will OpenSea launch a token by March 31, 2026?",9.5,90.5
0.9206,80.50,YES on Kalshi @ 10.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-27MAR01,"When will Fannie Mae officially announce an IPO? — Before Mar 1, 2027",10.0,95.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.8314,80.50,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 10.5¢,KXBTC-26MAR0917-B66250,"Bitcoin price range  on Mar 9, 2026? — $66,000 to 66,499.99",9.0,92.0,0x1e9868469a6c2205d1935b5313a993a60015908763a17248098a43bc4ac25d16,"Will the price of Bitcoin be above $66,000 on March 9?",89.5,10.5
0.9570,80.00,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 19.0¢,KXMEASLES-26-500,Will there be more than 500 measles cases in 2026? — Above 500,,1.0,0xf84585b48f83e2630a7b5f60b6e43188f29f1d68206685aa3753db065e6bdc09,Will there be at least 12500 measles cases in the U.S. in 2026?,19.0,81.0
0.9523,80.00,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 19.0¢,KXMEASLES-26-1250,Will there be more than 1250 measles cases in 2026? — Above 1250,,1.0,0xf84585b48f83e2630a7b5f60b6e43188f29f1d68206685aa3753db065e6bdc09,Will there be at least 12500 measles cases in the U.S. in 2026?,19.0,81.0
0.8472,80.00,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 19.0¢,KXAVGMEASLESDJT-29-200,What will the average number of measles cases be during the Trump Administration? — At least 200,,1.0,0xf84585b48f83e2630a7b5f60b6e43188f29f1d68206685aa3753db065e6bdc09,Will there be at least 12500 measles cases in the U.S. in 2026?,19.0,81.0
0.8360,80.00,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 19.0¢,KXAVGMEASLESDJT-29-100,What will the average number of measles cases be during the Trump Administration? — At least 100,,1.0,0xf84585b48f83e2630a7b5f60b6e43188f29f1d68206685aa3753db065e6bdc09,Will there be at least 12500 measles cases in the U.S. in 2026?,19.0,81.0
0.9150,79.50,YES on Kalshi @ 11.0¢  +  NO on Polymarket @ 9.5¢,KXIPOFANNIE-27APR01,"When will Fannie Mae officially announce an IPO? — Before Apr 1, 2027",11.0,91.0,0x48cafe0a0690db8fe052c19afe84ead3f32314cac97015ea8c68a442a77d58a2,"Will Fannie Mae not IPO by June 30, 2026?",90.5,9.5
0.9031,79.50,NO on Kalshi @ 4.0¢  +  YES on Polymarket @ 16.5¢,KXUE-MEX26FEB-2.0,Mexico unemployment rate in Feb 2026? — Above 2.0%,98.0,4.0,0x5204329d372e424d4b183dbad38df4a0f78d36a7dd613e5d8ef97b147443c0f9,Will Mexico’s February unemployment rate be 2.6%?,16.5,83.5
0.8534,79.45,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 18.6¢,KXTNOTED-26MAR09-T3.95,"Will the yield of 10-year U.S. treasury notes be below 3.95 on Mar 9, 2026? — 3.94% or below",2.0,,0x691fa7304e1077b562f51162e445da67de97f3b818a6a7210f66bca34fd2211e,Will the 10-year Treasury yield dip below 3.9% before 2027?,81.45,18.55
0.8325,79.20,NO on Kalshi @ 17.0¢  +  YES on Polymarket @ 3.8¢,KXCPIYOY-26FEB-T2.3,Will the rate of CPI inflation be above 2.3% for the year ending in February 2026? — Above 2.3%,85.0,17.0,0x64f5c2c1c5f79b47c61f5a1421762eddef36322b70a80622aac22b235f1d970c,Will annual inflation increase by 2.6% in February?,3.8,96.2
0.9584,79.00,NO on Kalshi @ 2.0¢  +  YES on Polymarket @ 19.0¢,KXMEASLES-26-1500,Will there be more than 1500 measles cases in 2026? — Above 1500,99.0,2.0,0xf84585b48f83e2630a7b5f60b6e43188f29f1d68206685aa3753db065e6bdc09,Will there be at least 12500 measles cases in the U.S. in 2026?,19.0,81.0
0.8679,79.00,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 20.0¢,KX1ALBUM-26DEC-ASA,Will A$AP Rocky have a #1 album this year? — A$AP Rocky,,1.0,0xcb9afce56f5c231235c2e8e93acb3783d8860bd20a0949f55239c3372acc2693,Will A$AP Rocky have a #1 song on the Billboard Hot 100 in 2026?,20.0,80.0
0.8665,79.00,NO on Kalshi @ 9.0¢  +  YES on Polymarket @ 12.0¢,KXMULLINCONF-26JUN01,"Will Markwayne Mullin be confirmed as Secretary of Homeland Security before Jun 1, 2026? — Before Jun 1, 2026",92.0,9.0,0xba20e209ead7a94bedf8613c61187b4e19e3bfb0802923020fe3544eff7285de,"Markwayne Mullin confirmed as DHS Secretary by March 31, 2026?",12.0,88.0
0.8483,79.00,YES on Kalshi @ 14.0¢  +  NO on Polymarket @ 7.0¢,KXMOVNJ11SPECIAL-26APR16-AMEJ-P10,"Will the margin of victory for Analilia Mejia in the 2026 NJ-11 special election be between 8% and 12%? — Mejia, 8-12%",14.0,95.0,0x94bfd394b7be991f5d08998e1dd5a5305bef323f820d778c922d5154dea9a0f3,Will Analilia Mejia win the NJ-11 special election?,93.0,7.000000000000001
0.8314,78.50,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 14.5¢,KXCLOSESTSENATE-27JAN03-NH,Will New Hampshire have the smallest margin of victory in 2026 United States Senate elections? — New Hampshire,7.0,94.0,0xfc5c740e4617eb9908ceada7c91bfbe1cd41f172d703ef811d544e60a7a70bb5,Will the Democrats win the New Hampshire Senate race in 2026?,85.5,14.499999999999998
0.8822,78.00,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 19.0¢,KXEPLRELEGATION-26-ARS,Will Arsenal be Relegated from English Premier League in 2025-26 Season? — Arsenal,3.0,,0xcba24842ceac7a40d2a8b9adde1f4407999b6505193b9fd68156ae76fbffa706,Will Arsenal win the 2025–26 English Premier League?,81.0,19.0
0.8701,78.00,NO on Kalshi @ 12.0¢  +  YES on Polymarket @ 10.0¢,KXFED-26APR-T3.00,"Will the upper bound of the federal funds rate be above 3.00% following the Fed's Apr 29, 2026 meeting? — Above 3.00%",,12.0,0xf9ca1f6608ee282342a6c8d108dda15b91fc9cc1cf9e90a548c3ae5f825b425f,Will the upper bound of the target federal funds rate be 3.0% at the end of 2026?,10.0,90.0
0.8339,78.00,NO on Kalshi @ 20.0¢  +  YES on Polymarket @ 2.0¢,KXCPIYOY-26MAR-T2.4,Will the rate of CPI inflation be above 2.4% for the year ending in March 2026? — Above 2.4%,,20.0,0x7bb15864f9a2bc18136e0a2d4ae3c22919f5162619ee4c62fa7982c01ff726fc,Will annual inflation increase by 2.6% in March?,2.0,98.0
